-1.960685483870968,0.1677489177489182,101
-1.9354838709677422,0.3165584415584419,4
-1.900201612903226,0.5397727272727275,2
-1.8548387096774195,0.729166666666667,0
-1.7893145161290325,0.8982683982683985,0
-1.7237903225806455,1.0606060606060606,0
-1.6229838709677422,1.2161796536796539,0
-1.5423387096774195,1.3311688311688314,0
-1.4364919354838712,1.4191017316017316,0
-1.3608870967741937,1.4935064935064943,0
-1.2298387096774195,1.5340909090909092,0
-1.1643145161290325,1.554383116883117,0
-1.0635080645161294,1.554383116883117,0
-0.922379032258065,1.554383116883117,0
-0.7862903225806455,1.5408549783549788,0
-0.6653225806451615,1.5137987012987013,0
-0.5443548387096775,1.4596861471861473,0
-0.4485887096774195,1.3514610389610393,0
-0.3830645161290325,1.1485389610389616,0
-0.3528225806451615,0.9997294372294379,0
-0.31754032258064546,0.871212121212122,0
-0.307459677419355,0.70211038961039,0
-0.29737903225806495,0.5668290043290045,0
-0.433467741935484,0.46536796536796565,0
-0.5645161290322585,0.37067099567099593,0
-0.7510080645161294,0.4044913419913425,0
-0.8870967741935485,0.42478354978354993,0
-0.9425403225806455,0.3097943722943728,0
-0.9425403225806455,0.17451298701298734,0
-0.922379032258065,-0.014880952380952106,0
-0.892137096774194,-0.1569264069264067,0
-0.8518145161290325,-0.3125,0
-0.922379032258065,-0.42748917748917714,0
-1.0987903225806455,-0.393668831168831,0
-1.2500000000000004,-0.393668831168831,0
-1.3508064516129035,-0.447781385281385,0
-1.4566532258064517,-0.5762987012987013,0
-1.5372983870967745,-0.7183441558441555,0
-1.5675403225806455,-0.8671536796536796,0
-1.5725806451612905,-1.0024350649350646,0
-1.5473790322580647,-1.1241883116883113,0
-1.4566532258064517,-1.2594696969696968,0
-1.3911290322580647,-1.3812229437229437,0
-1.214717741935484,-1.4623917748917747,0
-1.088709677419355,-1.570616883116883,0
-0.9727822580645165,-1.6044372294372293,0
-0.811491935483871,-1.5503246753246753,0
-0.6602822580645165,-1.4150432900432899,0
-0.559475806451613,-1.286525974025974,0
-0.403225806451613,-1.1444805194805192,0
-0.28225806451612945,-1.0497835497835495,0
-0.16129032258064546,-0.9212662337662336,0
-0.08064516129032295,-0.806277056277056,0
0.015120967741935054,-0.7115800865800863,0
0.11088709677419306,-0.6236471861471862,0
0.17641129032258052,-0.5627705627705626,0
0.32762096774193505,-0.4816017316017316,0
0.5846774193548385,-0.4342532467532467,0
0.7358870967741931,-0.42748917748917714,0
0.882056451612903,-0.447781385281385,0
1.008064516129032,-0.49512987012986986,0
1.159274193548387,-0.4613095238095237,0
1.26008064516129,-0.46807359307359286,0
1.386088709677419,-0.5830627705627704,0
1.456653225806451,-0.7048160173160172,0
1.507056451612903,-0.8265692640692639,0
1.557459677419354,-0.9889069264069263,0
1.643145161290322,-1.029491341991342,0
1.754032258064516,-0.9145021645021645,0
1.769153225806451,-0.6912878787878785,0
1.759072580645161,-0.4816017316017316,0
1.688508064516129,-0.2719155844155843,0
1.607862903225806,-0.14339826839826797,0
1.491935483870967,-0.0013528138528133837,0
1.386088709677419,0.14745670995671034,0
1.27016129032258,0.2759740259740262,0
1.144153225806451,0.37067099567099593,0
0.977822580645161,0.4788961038961044,0
0.796370967741935,0.5465367965367967,0
0.6754032258064515,0.620941558441559,0
